@RELATION dow_jones_index.data

@ATTRIBUTE ﻿quarter REAL
@ATTRIBUTE stock {AA,AXP,BA,BAC,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,KRFT,MCD,MMM,MRK,MSFT,PFE,PG,T,TRV,UTX,VZ,WMT,XOM}
@ATTRIBUTE date {1/14/2011,1/21/2011,1/28/2011,1/7/2011,2/11/2011,2/18/2011,2/25/2011,2/4/2011,3/11/2011,3/18/2011,3/25/2011,3/4/2011,4/1/2011,4/15/2011,4/21/2011,4/29/2011,4/8/2011,5/13/2011,5/20/2011,5/27/2011,5/6/2011,6/10/2011,6/17/2011,6/24/2011,6/3/2011}
@ATTRIBUTE open REAL
@ATTRIBUTE high REAL
@ATTRIBUTE low REAL
@ATTRIBUTE close REAL
@ATTRIBUTE volume REAL
@ATTRIBUTE percent_change_price REAL
@ATTRIBUTE next_weeks_open REAL
@ATTRIBUTE next_weeks_close REAL
@ATTRIBUTE percent_change_next_weeks_price REAL
@ATTRIBUTE days_to_next_dividend REAL
@ATTRIBUTE percent_return_next_dividend {0.07,0.08,0.09,0.1,0.16,0.17,0.18,0.19,0.2,0.27,0.28,0.29,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.5,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,1.01,1.02,1.03,1.04,1.05,1.06,1.07,1.09,1.1,1.11,1.12,1.13,1.15,1.16,1.17,1.18,1.19,1.27,1.29,1.3,1.31,1.32,1.33,1.34,1.35,1.36,1.37,1.38,1.39,1.4,1.41,1.42,1.49,1.51,1.52,1.53,1.54,1.56}

@DATA
2,PFE,6/10/2011,20.82,20.97,20.04,20.11,196181321,-3.41018,20.08,20.26,0.896414,54,0.99
2,PFE,6/17/2011,20.08,20.73,20.03,20.26,229372501,0.896414,20.09,20.08,-0.049776,47,0.99
2,PFE,6/24/2011,20.09,20.96,20.08,20.08,259247639,-0.049776,20.1,20.75,3.23383,40,1
2,PG,4/1/2011,61.08,62.3,60.61,62.08,43453701,1.6372,62.17,61.9,-0.434293,26,0.85
2,PG,4/8/2011,62.17,62.33,61.47,61.9,38792072,-0.434293,62.02,64.18,3.48275,19,0.86
2,PG,4/15/2011,62.02,64.21,61.9,64.18,51918017,3.48275,63.67,63.27,-0.628239,12,0.83
2,PG,4/21/2011,63.67,64.34,63.27,63.27,29487333,-0.628239,63.08,64.9,2.88523,6,0.84
2,PG,4/29/2011,63.08,65.1,62.6,64.9,53544624,2.88523,65.24,65.27,0.0459841,82,0.82
2,PG,5/6/2011,65.24,66.5,64.9,65.27,55046479,0.0459841,64.93,66.86,2.97243,75,0.81
2,PG,5/13/2011,64.93,67.31,64.86,66.86,49677302,2.97243,66.66,67.36,1.0501,68,0.79
2,PG,5/20/2011,66.66,67.72,66.51,67.36,47738539,1.0501,66.8,66.2,-0.898204,61,0.79
2,PG,5/27/2011,66.8,67.2,65.7,66.2,37114265,-0.898204,66.33,65.43,-1.35685,54,0.8
2,PG,6/3/2011,66.33,67,56.57,65.43,37312488,-1.35685,65.36,64.7,-1.00979,47,0.81
2,PG,6/10/2011,65.36,65.64,64.65,64.7,48599369,-1.00979,64.65,64.69,0.0618716,40,0.82
2,PG,6/17/2011,64.65,65.22,63.33,64.69,46861128,0.0618716,64.51,62.59,-2.97628,33,0.82
2,PG,6/24/2011,64.51,65.29,62.44,62.59,53025186,-2.97628,62.76,64.27,2.40599,26,0.85
2,T,4/1/2011,29.02,30.97,28.9,30.62,384284485,5.51344,30.74,30.71,-0.0975927,5,1.4
2,T,4/8/2011,30.74,31,29.99,30.71,148206324,-0.0975927,30.75,30.65,-0.325203,89,1.4
2,T,4/15/2011,30.75,30.84,30.01,30.65,108080405,-0.325203,30.42,30.68,0.854701,82,1.4
2,T,4/21/2011,30.42,30.68,29.91,30.68,76563904,0.854701,30.67,31.12,1.46723,76,1.4
2,T,4/29/2011,30.67,31.82,30.43,31.12,112339712,1.46723,31.6,31.26,-1.07595,68,1.38
2,T,5/6/2011,31.6,31.94,31.03,31.26,156030184,-1.07595,31.2,31.41,0.673077,61,1.38
2,T,5/13/2011,31.2,31.79,31.05,31.41,92523592,0.673077,31.32,31.32,0,54,1.37
2,T,5/20/2011,31.32,31.77,30.9,31.32,102539987,0,31,31.29,0.935484,47,1.37
2,T,5/27/2011,31,31.3,30.92,31.29,73854767,0.935484,31.48,30.65,-2.63659,40,1.37
2,T,6/3/2011,31.48,31.65,30.52,30.65,85085937,-2.63659,30.55,30.34,-0.687398,33,1.4
2,T,6/10/2011,30.55,30.61,30.11,30.34,95255686,-0.687398,30.28,30.77,1.61823,26,1.42
2,T,6/17/2011,30.28,30.95,30.17,30.77,114504788,1.61823,30.66,30.44,-0.717547,19,1.4
2,T,6/24/2011,30.66,31.33,30.29,30.44,116043866,-0.717547,30.65,31.68,3.36052,12,1.41
2,TRV,4/1/2011,59.09,60.01,58.37,59.71,16608737,1.04925,59.83,59.58,-0.417851,68,0.69
2,TRV,4/8/2011,59.83,60,59.11,59.58,12307164,-0.417851,59.85,59.8,-0.0835422,61,0.69
2,TRV,4/15/2011,59.85,60.85,59,59.8,15459751,-0.0835422,59.32,61.32,3.37154,54,0.69
2,TRV,4/21/2011,59.32,61.32,58.07,61.32,10135730,3.37154,61.32,63.28,3.19635,48,0.67
2,TRV,4/29/2011,61.32,63.37,60.91,63.28,16046782,3.19635,63.56,63.43,-0.204531,40,0.65
2,TRV,5/6/2011,63.56,64.17,62.85,63.43,14335889,-0.204531,63.23,62.33,-1.42338,33,0.65
2,TRV,5/13/2011,63.23,64.09,62.18,62.33,14388418,-1.42338,62.52,62.25,-0.431862,26,0.66
2,TRV,5/20/2011,62.52,63.11,62.13,62.25,11795580,-0.431862,61.74,61.52,-0.356333,19,0.66
2,TRV,5/27/2011,61.74,62,60.36,61.52,12344531,-0.356333,61.95,61.18,-1.24294,12,0.67
2,TRV,6/3/2011,61.95,62.25,60.59,61.18,13535632,-1.24294,61.35,59.21,-3.48818,5,0.67
2,TRV,6/10/2011,61.35,61.68,58.71,59.21,18091902,-3.48818,59.12,57.92,-2.02977,89,0.69
2,TRV,6/17/2011,59.12,59.32,57.36,57.92,20647583,-2.02977,57.57,56.68,-1.54594,82,0.71
2,TRV,6/24/2011,57.57,58.28,56.12,56.68,20959450,-1.54594,56.83,59.11,4.01197,75,0.72
2,UTX,4/1/2011,83.75,85.95,83.26,85.32,16314122,1.87463,85.66,84.81,-0.992295,47,0.56
2,UTX,4/8/2011,85.66,86,84.18,84.81,11690792,-0.992295,85,83.45,-1.82353,40,0.57
2,UTX,4/15/2011,85,85.56,82.7,83.45,17017620,-1.82353,82.6,87.1,5.44794,33,0.58
2,UTX,4/21/2011,82.6,87.1,81.1,87.1,16859647,5.44794,87,89.58,2.96552,27,0.55
2,UTX,4/29/2011,87,89.8,86.29,89.58,20800024,2.96552,90.03,89.21,-0.910807,19,0.54
2,UTX,5/6/2011,90.03,90.67,85.8,89.21,21797524,-0.910807,88.88,88.98,0.112511,12,0.54
2,UTX,5/13/2011,88.88,90.18,88.35,88.98,17420630,0.112511,88.46,87.5,-1.08524,5,0.54
2,UTX,5/20/2011,88.46,89.25,86.65,87.5,22021867,-1.08524,86.41,86.33,-0.0925819,89,0.55
2,UTX,5/27/2011,86.41,86.72,85.21,86.33,15097865,-0.0925819,87,83.24,-4.32184,82,0.56
2,UTX,6/3/2011,87,87.79,82.43,83.24,21179642,-4.32184,82.93,82.7,-0.277342,75,0.58
2,UTX,6/10/2011,82.93,84.52,82.6,82.7,20109892,-0.277342,82.92,84.57,1.98987,68,0.58
2,UTX,6/17/2011,82.92,85.26,82.52,84.57,22074891,1.98987,84.36,84.33,-0.0355619,61,0.57
2,UTX,6/24/2011,84.36,86.21,83.69,84.33,20775217,-0.0355619,84.01,90.13,7.28485,54,0.57
2,VZ,4/1/2011,37.44,38.95,37.42,38.47,96766651,2.75107,38.53,37.72,-2.10226,5,1.27
2,VZ,4/8/2011,38.53,38.7,37.26,37.72,62429599,-2.10226,37.75,37.85,0.264901,89,1.3
2,VZ,4/15/2011,37.75,38,37.34,37.85,55355691,0.264901,37.6,36.91,-1.83511,82,1.29
2,VZ,4/21/2011,37.6,38,36.91,36.91,37735134,-1.83511,37.07,37.78,1.9153,76,1.33
2,VZ,4/29/2011,37.07,38.42,36.82,37.78,68330713,1.9153,38.33,37.28,-2.73937,68,1.3
2,VZ,5/6/2011,38.33,38.33,36.9,37.28,84281362,-2.73937,37.28,37.26,-0.0536481,61,1.31
2,VZ,5/13/2011,37.28,37.68,36.95,37.26,50917728,-0.0536481,37.26,37.15,-0.295223,54,1.32
2,VZ,5/20/2011,37.26,37.41,36.8,37.15,53263954,-0.295223,36.75,36.67,-0.217687,47,1.32
2,VZ,5/27/2011,36.75,37.03,36.24,36.67,43400125,-0.217687,36.91,35.63,-3.46789,40,1.34
2,VZ,6/3/2011,36.91,36.99,35.6,35.63,50174214,-3.46789,35.57,35.19,-1.06832,33,1.38
2,VZ,6/10/2011,35.57,36.14,35.16,35.19,72100710,-1.06832,35.23,35.51,0.794777,26,1.39
2,VZ,6/17/2011,35.23,35.92,34.94,35.51,69585912,0.794777,35.35,36,1.83876,19,1.38
2,VZ,6/24/2011,35.35,36.17,35.2,36,82375230,1.83876,36,37.8,5,12,1.36
2,WMT,4/1/2011,52.31,52.74,51.89,52.13,44519431,-0.344102,52.31,52.54,0.439686,40,0.71
2,WMT,4/8/2011,52.31,53.24,52.06,52.54,48382262,0.439686,52.54,53.55,1.92234,33,0.7
2,WMT,4/15/2011,52.54,53.96,52.4,53.55,45662991,1.92234,53.08,53.58,0.941974,26,0.69
2,WMT,4/21/2011,53.08,53.95,52.91,53.58,23073491,0.941974,53.6,54.98,2.57463,20,0.69
2,WMT,4/29/2011,53.6,55.16,53.23,54.98,47159044,2.57463,55.08,55.02,-0.108932,12,0.67
2,WMT,5/6/2011,55.08,55.79,53.2,55.02,46668727,-0.108932,54.97,55.72,1.36438,5,0.67
2,WMT,5/13/2011,54.97,56.03,54.7,55.72,42649301,1.36438,55.61,55.29,-0.575436,89,0.66
2,WMT,5/20/2011,55.61,56.47,54.95,55.29,56695842,-0.575436,54.9,54.7,-0.364299,82,0.67
2,WMT,5/27/2011,54.9,55.5,54.1,54.7,35560853,-0.364299,54.88,53.66,-2.22303,75,0.68
2,WMT,6/3/2011,54.88,55.22,53.04,53.66,48156051,-2.22303,53.86,52.72,-2.1166,68,0.69
2,WMT,6/10/2011,53.86,54.3,52.69,52.72,58746396,-2.1166,52.91,52.82,-0.1701,61,0.7
2,WMT,6/17/2011,52.91,53.29,51.79,52.82,68996550,-0.1701,52.7,52.41,-0.550285,54,0.7
2,WMT,6/24/2011,52.7,53.7,52.35,52.41,75602550,-0.550285,52.32,53.51,2.27446,47,0.71
2,XOM,4/1/2011,83.86,84.94,82.61,84.68,77569311,0.97782,84.26,85.95,2.0057,40,0.56
2,XOM,4/8/2011,84.26,86.22,84.07,85.95,75566590,2.0057,85.95,84.29,-1.93136,33,0.55
2,XOM,4/15/2011,85.95,86.15,82.38,84.29,81056144,-1.93136,83.11,86.36,3.91048,26,0.56
2,XOM,4/21/2011,83.11,86.36,82.44,86.36,43378708,3.91048,86.29,87.98,1.95851,20,0.54
2,XOM,4/29/2011,86.29,88,85.89,87.98,81596868,1.95851,88.1,82.69,-6.14075,12,0.53
2,XOM,5/6/2011,88.1,88.13,81.59,82.69,113805856,-6.14075,83.01,80.87,-2.578,5,0.57
2,XOM,5/13/2011,83.01,83.76,79.42,80.87,99678100,-2.578,80.22,81.57,1.68287,89,0.58
2,XOM,5/20/2011,80.22,82.58,79.6,81.57,86758820,1.68287,80.22,82.63,3.00424,82,0.58
2,XOM,5/27/2011,80.22,82.63,80.07,82.63,68230855,3.00424,83.28,81.18,-2.52161,75,0.57
2,XOM,6/3/2011,83.28,83.75,80.18,81.18,78616295,-2.52161,80.93,79.78,-1.42098,68,0.58
2,XOM,6/10/2011,80.93,81.87,79.72,79.78,92380844,-1.42098,80,79.02,-1.225,61,0.59
2,XOM,6/17/2011,80,80.82,78.33,79.02,100521400,-1.225,78.65,76.78,-2.37762,54,0.59
2,XOM,6/24/2011,78.65,81.12,76.78,76.78,118679791,-2.37762,76.88,82.01,6.67274,47,0.61
